517.0100098,0.1048626304,517.0100098,4.097691059,
518.0499878,0.1354136914,518.0499878,4.131020546,
518.9500122,0.08943077177,518.9500122,4.035308838,
520,0.0768686831,520,4.1398139,
521.0200195,-0.01478655543,521.0200195,4.2143116,
522.0499878,0.2377273291,522.0499878,4.085158825,
522.9400024,0.01510026585,522.9400024,3.879944801,
523.9699707,0.1690019667,523.9699707,3.886159897,
525,0.0600060001,525,4.028759956,
526.0200195,0.05971753597,526.0200195,3.902056932,
527.0499878,0.07505140454,527.0499878,4.059679031,
527.9400024,0.1649373323,527.9400024,3.653151989,
528.9699707,0.1659175158,528.9699707,3.798474789,
530,0.02969165146,530,3.632282972,
531.039978,0.1798965484,531.039978,3.776468277,
531.9400024,0.1500825435,531.9400024,3.75345993,
532.9799805,0.07567043602,532.9799805,3.577660084,
534.0200195,0.1373835951,534.0200195,3.642350435,
535.0700073,0.02996434085,535.0700073,3.646197319,
535.9699707,0.1573267132,535.9699707,3.48017621,
537.0100098,0.07383669913,537.0100098,3.848748684,
538.0499878,0.03001695871,538.0499878,3.461184263,
538.9500122,0.1665405035,538.9500122,3.384388447,
540,0.1322634667,540,3.573616505,
541.0200195,0.1499969959,541.0200195,3.634169817,
542.0499878,0.07437819988,542.0499878,3.610589027,
542.9400024,0.1074262187,542.9400024,3.494809151,
543.9699707,0.1500960588,543.9699707,3.964899063,
545,0.07437155396,545,3.669832706,
546.0200195,0.08817823976,546.0200195,3.809858799,
547.0499878,0.1490290761,547.0499878,3.81639719,
547.9400024,0.1044261828,547.9400024,3.907668352,
548.9699707,0.1309109926,548.9699707,3.877709866,
550,0.161938563,550,4.076007366,
551.0200195,0.1672215462,551.0200195,4.393620968,
552.0499878,0.1873975098,552.0499878,4.408189774,
552.9400024,0.0603472963,552.9400024,4.325056076,
553.9699707,0.1512310207,553.9699707,4.604631424,
555,0.1057258025,555,4.210834026,
556.0200195,0.09035871923,556.0200195,4.471177578,
557.0499878,-0.04722104222,557.0499878,4.682232857,
557.9400024,0.1225884482,557.9400024,4.541601181,
558.9699707,0.09003196657,558.9699707,4.738557339,
560,-0.03098277375,560,4.67949152,
561.0100098,0.1096817628,561.0100098,5.012996674,
562.0200195,-0.0633232072,562.0200195,4.920721531,
563.039978,0.1506795734,563.039978,5.665215492,
564.0499878,0.07471831143,564.0499878,6.038330555,
565.0700073,0.1227992028,565.0700073,6.034762383,
565.9400024,0.04523863271,565.9400024,6.569796562,
566.9500122,0.04421843961,566.9500122,7.187242508,
567.9699707,0.1213537008,567.9699707,7.237215042,
568.9799805,0.07566471398,568.9799805,7.721892834,
570,0.0750592947,570,8.539224625,
571.0200195,0.1921627074,571.0200195,8.996106148,
572.0499878,0.2238872796,572.0499878,9.993183136,
572.9400024,0.02905372158,572.9400024,10.10875988,
573.9699707,0.2318105996,573.9699707,10.66998577,
575,0.07416086644,575,11.29977226,
576.0200195,0.1045931354,576.0200195,12.07940483,
577.0499878,0.1461881548,577.0499878,12.68065739,
577.9400024,0.1317715943,577.9400024,13.00217247,
578.9699707,0.0299257841,578.9699707,14.79671574,
580,0.1339265704,580,14.95101929,
581.0100098,0.01495998167,581.0100098,16.26613045,
582.0200195,0.04345181212,582.0200195,16.89737701,
583.039978,0.0877680555,583.039978,17.27148247,
584.0499878,0.0888428241,584.0499878,18.64849281,
585.0700073,0.03025535494,585.0700073,18.92580032,
585.9400024,-0.1492292285,585.9400024,19.86320686,
586.9500122,0.1458640397,586.9500122,20.6601162,
587.9699707,0.1630620062,587.9699707,21.74648666,
588.9799805,0.04395668581,588.9799805,22.25937653,
590,0.07517892867,590,22.52483559,
591.0200195,0.1019264087,591.0200195,22.95713234,
592.0499878,0.06046131998,592.0499878,23.10507584,
592.9400024,-0.08867999911,592.9400024,23.50895691,
593.9699707,0,593.9699707,24.16989899,
595,0.1497499198,595,23.90323448,
596.0200195,0.08947744966,596.0200195,23.77521706,
597.0499878,0.1483239532,597.0499878,23.44532967,
597.9400024,0.1463550329,597.9400024,23.47734833,
598.9699707,0.1191735268,598.9699707,22.55440331,
600,0.2100745738,600,22.03594017,
601.0100098,-0.04440366104,601.0100098,21.78275681,
602.0200195,0.0749411732,602.0200195,20.66241837,
603.039978,0.1587736905,603.039978,19.79656029,
604.0499878,0.2265655696,604.0499878,18.24635696,
605.0700073,0,605.0700073,17.96152687,
605.9400024,0.0447935015,605.9400024,17.13046074,
606.9500122,0.1046901196,606.9500122,15.87161064,
607.9699707,0.06004022807,607.9699707,15.01257229,
608.9799805,-0.05875613168,608.9799805,13.30945206,
610,0.08844861388,610,12.91198444,
611,0.08978676051,611,12.17083073,
612,0.1032874957,612,10.75593185,
613,0.04471671954,613,9.88262558,
614,0.1333254278,614,8.327867508,
615,0.1610612571,615,8.355875969,
616,-0.01498980727,616,7.603750229,
617,-0.07540567964,617,6.674579144,
618,0.05923907459,618,6.209663868,
619,0.08999415487,619,5.877276421,
620,-0.01493228227,620,5.554081917,
621.0100098,0.07435939461,621.0100098,4.873397827,
622.0200195,0.07386833429,622.0200195,4.723277569,
623.039978,0.118058525,623.039978,3.948010445,
624.0499878,0.04393673316,624.0499878,3.86659503,
625.0700073,-0.08908157051,625.0700073,3.737437487,
625.9400024,-0.01534071844,625.9400024,3.28125906,
626.9500122,-0.1038375422,626.9500122,3.272388935,
627.9699707,0.1337454766,627.9699707,2.7822721,
628.9799805,0.1252073646,628.9799805,2.920603275,
630,0.07386833429,630,2.562084198,
631.0100098,0.02983248979,631.0100098,2.571003199,
632.0200195,0.04553872347,632.0200195,2.349382401,
633.039978,-0.1039485559,633.039978,1.877102256,
634.0499878,0.14217785,634.0499878,1.982959032,
635.0700073,0.106210269,635.0700073,2.081399202,
635.9400024,0.09204854071,635.9400024,1.964427114,
636.9500122,0.07802503556,636.9500122,1.81984973,
637.9699707,-0.04470872134,637.9699707,1.664766908,
638.9799805,0.06052444503,638.9799805,1.664272189,
640,0.06245023385,640,1.62859416,
641,0.09104841948,641,1.655152559,
642,0.03058618307,642,1.614915848,
643,0.01540642232,643,1.546665072,
644,0,644,1.52241075,
645,0.1266704649,645,1.31520617,
646,0,646,1.393595338,
647,0.05931461602,647,1.39878881,
648,-0.07340957969,648,1.353529811,
649,0.01529051922,649,1.411835432,
650,0.09013069421,650,1.281933904,
651,0.1926611066,651,1.18747437,
652,0.103976354,652,1.276870608,
653,0.1020155326,653,1.328437448,
654,0.0594503805,654,1.445213318,
655,0.08811607957,655,1.160679698,
656,0.04447079822,656,1.233661294,
657,0.02932938375,657,1.22989893,
658,0.1032600701,658,1.287742138,
659,0.0585206002,659,1.103395462,
660,0,660,1.348507762,
661,0.06153372675,661,1.02701354,
662,0.102343671,662,1.056959987,
663,0.08757973462,663,1.196189404,
664,0.1739180833,664,1.252009392,
665,0.07537612319,665,1.206861973,
666,0,666,1.306191921,
667,0.1023661196,667,1.35462296,
668,0.04378219694,668,1.388724804,
669,0.123200126,669,1.229490161,
670,0.16686894,670,1.423846483,
670.9799805,0.07329551876,670.9799805,1.336179972,
671.9699707,0.05843766779,671.9699707,1.271351218,
672.9500122,-0.04383850098,672.9500122,1.289691329,
673.9400024,0.1628712714,673.9400024,1.363207936,
675.0700073,-0.03029476851,675.0700073,1.309991717,
676.0499878,0.04480822012,676.0499878,1.453613877,
677.039978,0.06103608757,677.039978,1.371297121,
678.0200195,0.0301354602,678.0200195,1.443830609,
679.0100098,0.0602373369,679.0100098,1.49303484,
680,0.1369175315,680,1.733971477,
680.9799805,0.1180010587,680.9799805,1.74008739,
681.9699707,-0.04508566484,681.9699707,1.667812705,
682.9500122,0.1678774059,682.9500122,1.804603934,
683.9400024,-0.03023934364,683.9400024,1.740216851,
685.0700073,0.1096010506,685.0700073,2.056555271,
686.0499878,0.06183622405,686.0499878,2.520032883,
687.039978,0.1371261477,687.039978,3.553402662,
688.0200195,0.2369703352,688.0200195,6.741506577,
689.0100098,0.4417727888,689.0100098,14.88630772,
690,1.033707857,690,33.00992966,
690.9799805,1.820786834,690.9799805,64.82624054,
691.9699707,3.102992058,691.9699707,112.0265503,
692.9500122,4.505194664,692.9500122,173.670166,
693.9400024,6.323573589,693.9400024,247.0877686,
695.0700073,8.607503891,695.0700073,330.5295715,
696.0499878,10.44671249,696.0499878,402.7958069,
697.039978,11.71909809,697.039978,478.87677,
698.0200195,14.13082218,698.0200195,530.380127,
699.0100098,15.02444363,699.0100098,578.8932495,
700,15.35628319,700,595.0270386,

Blank,
Blank
Collection Time: 20/05/2026 14:01:15
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY19450002
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         700.00
Ex. Wavelength (nm)               350.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Multicell holder                  Multicell
Multi zero                       OFF
Method Log     :
Method Name    : C:\Users\Public\Documents\Agilent\Cary Eclipse WInFLR\Default.FMSW
Date/Time stamp: 20/02/2026 10:30:20
Method Modifications:
Cell Changer Changed: 20/05/2026 13:54:38, Old:OFF, New:ON
Cell1 Changed: 20/05/2026 13:54:38, Old:OFF, New:ON
Cell2 Changed: 20/05/2026 13:54:38, Old:OFF, New:ON
Monitoring device: Changed: 20/05/2026 13:54:38, Old:PCB 150, New:Block
Stop Wavelength Changed: 20/05/2026 13:54:38, Old: 600.00, New: 700.00
Sample1 Changed: 20/05/2026 13:54:57, Old:Sample1, New:Blank
Sample2 Changed: 20/05/2026 14:01:15, Old:Sample2, New:Sample3
End Method Modifications

Sample3,
Sample3
Collection Time: 20/05/2026 14:01:50
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY19450002
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         700.00
Ex. Wavelength (nm)               350.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Multicell holder                  Multicell
Multi zero                       OFF
Method Log     :
Method Name    : C:\Users\Public\Documents\Agilent\Cary Eclipse WInFLR\Default.FMSW
Date/Time stamp: 20/02/2026 10:30:20
Method Modifications:
Cell Changer Changed: 20/05/2026 13:54:38, Old:OFF, New:ON
Cell1 Changed: 20/05/2026 13:54:38, Old:OFF, New:ON
Cell2 Changed: 20/05/2026 13:54:38, Old:OFF, New:ON
Monitoring device: Changed: 20/05/2026 13:54:38, Old:PCB 150, New:Block
Stop Wavelength Changed: 20/05/2026 13:54:38, Old: 600.00, New: 700.00
Sample1 Changed: 20/05/2026 13:54:57, Old:Sample1, New:Blank
Sample2 Changed: 20/05/2026 14:01:15, Old:Sample2, New:Sample3
End Method Modifications

