441.0400085,0.1035916731,441.0400085,0.789820075,
441.9400024,0.1353383362,441.9400024,0.7379747033,
442.980011,0.2083705515,442.980011,0.8782113791,
444.019989,0.105524987,444.019989,0.9010472298,
445.0700073,0,445.0700073,1.055269718,
445.9700012,0.03078486025,445.9700012,0.7302860022,
447.0100098,0.09023370594,447.0100098,0.9505981803,
448.0499878,0.1045540795,448.0499878,1.016533613,
448.9500122,0.01475753356,448.9500122,0.9177435637,
450,-0.02966654673,450,0.999309361,
451.0599976,-0.05812601745,451.0599976,0.9655807614,
451.9599915,0.1171526089,451.9599915,1.036208153,
453.0299988,0.0442902483,453.0299988,0.9397392273,
453.9299927,0.0431691967,453.9299927,1.003886461,
455,0.1009445563,455,1.224947572,
456.0599976,0.02938367613,456.0599976,1.22788322,
456.9599915,0.0868017897,456.9599915,1.301159263,
458.0299988,0.07433728129,458.0299988,1.384274721,
458.9299927,0.02913455851,458.9299927,1.432874203,
460,0.1611060798,460,1.559764028,
461.0400085,-0.0299446024,461.0400085,1.741242647,
461.9400024,0.1416209936,461.9400024,1.774570465,
462.980011,0.1707164347,462.980011,2.041178465,
464.019989,0.05874664336,464.019989,2.110748768,
465.0700073,0.1293530911,465.0700073,2.515668392,
465.9700012,0.1438393593,465.9700012,2.824817657,
467.0100098,0.09930909425,467.0100098,2.987101316,
468.0499878,0.07234843075,468.0499878,3.202168465,
468.9500122,0.07284913212,468.9500122,3.597175837,
470,0.07432291657,470,3.921270847,
471.0400085,0.2229621261,471.0400085,4.584689617,
471.9400024,0.1368301064,471.9400024,4.841496468,
472.980011,0.253549695,472.980011,5.357405186,
474.019989,0.05879758671,474.019989,6.263923645,
475.0700073,0.03043491393,475.0700073,6.896656513,
475.9700012,0.02956699021,475.9700012,7.523838043,
477.0100098,0.08945211023,477.0100098,8.876392365,
478.0499878,0.07379202545,478.0499878,9.380274773,
478.9500122,0,478.9500122,10.81073093,
480,0.01481525414,480,12.26798534,
481.0400085,0.07431408763,481.0400085,13.49004364,
481.9400024,0.1038067415,481.9400024,15.2108984,
482.980011,0.04327006266,482.980011,17.38521576,
484.019989,0.1179975793,484.019989,18.85335541,
485.0700073,0.04355527088,485.0700073,21.69350243,
485.9700012,0.1735759526,485.9700012,24.0093174,
487.0100098,0.1721466631,487.0100098,27.10193062,
488.0499878,0.1618861109,488.0499878,31.52551842,
488.9500122,0,488.9500122,34.25669861,
490,0.03011277318,490,37.72873306,
491.0400085,0.04390136898,491.0400085,42.99754333,
491.9400024,-0.01440880634,491.9400024,47.5643959,
492.980011,0.08840690553,492.980011,52.55814743,
494.019989,0.103426367,494.019989,59.13010406,
495.0700073,0.1878097057,495.0700073,65.65023041,
495.9700012,0.1274227947,495.9700012,73.09867096,
497.0100098,0.1300822496,497.0100098,79.66830444,
498.0499878,0.04433475807,498.0499878,87.79637146,
498.9500122,0.1002463177,498.9500122,95.83026123,
500,0.08993344754,500,105.3587646,
501.019989,0,501.019989,116.1047058,
502.0499878,0,502.0499878,128.3249664,
502.9400024,0.07294052094,502.9400024,139.8365326,
503.9700012,0.04467277229,503.9700012,152.7258301,
505,0.1769363433,505,166.4946136,
506.019989,0,506.019989,181.1029358,
507.0499878,0.07320965827,507.0499878,196.5978546,
507.9400024,0.07303535193,507.9400024,213.9086914,
508.9700012,0.1194136813,508.9700012,231.5874786,
510,-0.04503355175,510,247.2028961,
511.0400085,0.1037682742,511.0400085,266.2503357,
511.9400024,0.014708478,511.9400024,279.3342896,
512.9799805,0.1310921311,512.9799805,300.8102112,
514.0200195,0.08922861516,514.0200195,320.1539001,
515.0700073,0.04466346279,515.0700073,339.7807007,
515.9699707,0.1210507154,515.9699707,357.0778503,
517.0100098,0.1808318198,517.0100098,375.2319641,
518.0499878,0.07543639839,518.0499878,396.4591064,
518.9500122,0.1048343629,518.9500122,411.4019165,
520,0.165672645,520,429.6703491,
521.0200195,0.06032454595,521.0200195,446.0425415,
522.0499878,0.01467652991,522.0499878,462.6491089,
522.9400024,0.07364637405,522.9400024,476.3148499,
523.9699707,0.02898550779,523.9699707,488.9752197,
525,0.03056514822,525,502.1577454,
526.0200195,0.08967404068,526.0200195,515.0682373,
527.0499878,0.04376750812,527.0499878,526.3623047,
527.9400024,0.07439479977,527.9400024,532.2737427,
528.9699707,0.0735315755,528.9699707,541.196167,
530,0.02973889187,530,549.0617676,
531.039978,0.08922198415,531.039978,549.7371216,
531.9400024,0.04482830688,531.9400024,553.3831787,
532.9799805,-0.04376431555,532.9799805,549.0747681,
534.0200195,0.05842316151,534.0200195,548.9006958,
535.0700073,0.03006614558,535.0700073,545.2237549,
535.9699707,0.02923335508,535.9699707,535.4647217,
537.0100098,-0.01469853334,537.0100098,527.4995728,
538.0499878,0.1170754582,538.0499878,518.6844482,
538.9500122,0.08702968061,538.9500122,503.1744385,
540,0.07402581722,540,487.5774841,
541.0200195,0.1021226943,541.0200195,473.8490601,
542.0499878,0.07176896185,542.0499878,450.565033,
542.9400024,0.130851984,542.9400024,436.4888611,
543.9699707,0.07311010361,543.9699707,417.6909485,
545,-0.07416746765,545,395.6376648,
546.0200195,-0.02895906568,546.0200195,371.6434937,
547.0499878,0.07211053371,547.0499878,351.7996521,
547.9400024,0.08668140322,547.9400024,332.2770081,
548.9699707,0.05799875408,548.9699707,310.2565002,
550,0.1043405682,550,289.5602112,
551.0200195,0.0912103653,551.0200195,265.8006897,
552.0499878,0.2498787344,552.0499878,247.1278229,
552.9400024,-0.01465502102,552.9400024,230.3885193,
553.9699707,0.1635152847,553.9699707,211.107666,
555,0.1637172699,555,193.4589233,
556.0200195,0.2227072269,556.0200195,175.3715057,
557.0499878,0.119721055,557.0499878,162.2539368,
557.9400024,0,557.9400024,147.2801361,
558.9699707,0.0620954074,558.9699707,133.2001495,
560,0.1223821715,560,121.2769394,
561.0100098,0.09059748799,561.0100098,108.2724304,
562.0200195,0.09086503088,562.0200195,99.57759857,
563.039978,0.1850252897,563.039978,90.5171814,
564.0499878,0.1366161704,564.0499878,80.40779877,
565.0700073,0.1368800402,565.0700073,73.43850708,
565.9400024,0.138357237,565.9400024,67.36791992,
566.9500122,0.1565753818,566.9500122,60.99882507,
567.9699707,0.1370363533,567.9699707,56.04021454,
568.9799805,0.07599131018,568.9799805,51.62224197,
570,0.04568226263,570,46.98454285,
571.0200195,0.1055934355,571.0200195,43.04391479,
572.0499878,0.03045716137,572.0499878,39.745121,
572.9400024,0.1792810857,572.9400024,36.50782013,
573.9699707,0.1592633277,573.9699707,34.81026459,
575,0.08751969039,575,32.35452271,
576.0200195,-0.01465695351,576.0200195,29.78120041,
577.0499878,0.1181073338,577.0499878,27.85095978,
577.9400024,0.05981576815,577.9400024,27.08414078,
578.9699707,0.1339883953,578.9699707,25.15511513,
580,0.2698974311,580,23.45908737,
581.0100098,0.1226542369,581.0100098,22.45443726,
582.0200195,0.15419963,582.0200195,21.35463524,
583.039978,0.03134993091,583.039978,20.14178658,
584.0499878,0.06150250509,584.0499878,19.75901604,
585.0700073,0.02980226278,585.0700073,18.86268616,
585.9400024,0.1390326321,585.9400024,18.9550457,
586.9500122,0.1516070366,586.9500122,17.47655487,
587.9699707,0.1238965467,587.9699707,17.3855896,
588.9799805,0.136815533,588.9799805,17.14613533,
590,0.1802018285,590,17.53295898,
591.0200195,0.03026359715,591.0200195,16.6388855,
592.0499878,0.1357036233,592.0499878,15.94098854,
592.9400024,0.09114938974,592.9400024,15.6540308,
593.9699707,0.1392132789,593.9699707,15.71140289,
595,0.0455712378,595,15.55305481,
596.0200195,0.1647027135,596.0200195,15.22828007,
597.0499878,0.1040057018,597.0499878,15.19358921,
597.9400024,0.03052409738,597.9400024,15.78739071,
598.9699707,0.1223671883,598.9699707,14.96360397,
600,-0.03080856986,600,14.76201439,
601.0100098,0.1512928009,601.0100098,15.07704353,
602.0200195,0.03016045503,602.0200195,15.32956409,
603.039978,0.06079396978,603.039978,14.99334621,
604.0499878,-0.01509502251,604.0499878,15.27913189,
605.0700073,0.04541944712,605.0700073,14.92088127,
605.9400024,0.04527140036,605.9400024,15.01022053,
606.9500122,0.04523863271,606.9500122,15.48544312,
607.9699707,0.1178932488,607.9699707,14.87226772,
608.9799805,0.07455676049,608.9799805,14.57262516,
610,0.07278338075,610,14.75296974,
611,0.01457131188,611,14.64951134,
612,0.05860891938,612,15.0820446,
613,0.1485906243,613,15.04781723,
614,0.1323743463,614,15.19284439,
615,-0.08727907389,615,15.1449461,
616,0.01452095341,616,15.26483059,
617,0.08642170578,617,15.19920826,
618,0.1903924942,618,15.85822392,
619,0,619,15.54756451,
620,0.1647397131,620,15.54007626,
621.0100098,0.08861581981,621.0100098,15.6394558,
622.0200195,0.1029563099,622.0200195,15.50447369,
623.039978,0.07186903059,623.039978,15.59003067,
624.0499878,-0.04357171804,624.0499878,15.69698238,
625.0700073,0.1294014454,625.0700073,15.85036182,
625.9400024,0.04362177104,625.9400024,16.11299133,
626.9500122,0.07606876642,626.9500122,16.49367523,
627.9699707,0.1166112795,627.9699707,16.04395866,
628.9799805,0.06009615213,628.9799805,16.08387375,
630,0.03127932176,630,16.42198944,
631.0100098,0.1070303619,631.0100098,15.82776165,
632.0200195,0.06095516682,632.0200195,16.68757629,
633.039978,0.03037805483,633.039978,16.58518028,
634.0499878,0.1058505103,634.0499878,16.57515335,
635.0700073,0.07553098351,635.0700073,16.35897255,
635.9400024,0.06036186963,635.9400024,16.60460472,
636.9500122,0.1237240955,636.9500122,16.78027534,
637.9699707,0.0913881883,637.9699707,16.55443382,
638.9799805,0.02981247939,638.9799805,16.86894226,
640,-0.06181425229,640,16.12021828,
641,0.1395781636,641,16.83247566,
642,0.01526717655,642,16.36037254,
643,-0.03045159765,643,17.21717834,
644,0.07553212345,644,16.94815445,
645,0.1533648223,645,17.00931549,
646,0.1042224988,646,17.19698143,
647,-0.01480976865,647,17.44346809,
648,0.1047747359,648,16.98493958,
649,0.02982581593,649,17.08703804,
650,0.07464134693,650,17.35345078,
651,0.1502629668,651,16.86030197,
652,0.07442580909,652,16.8623867,
653,0.1635493189,653,16.96257591,
654,0.1194814518,654,17.20238686,
655,0.08815362304,655,17.08611298,
656,0.08962313831,656,17.17214966,
657,0.02951811627,657,17.58260536,
658,0.07343437523,658,17.17010117,
659,0.08840560913,659,17.47659874,
660,0.05798614025,660,17.25476646,
661,0.1311398894,661,16.83983231,
662,0.1779702455,662,17.53575706,
663,0.02969826572,663,17.07092667,
664,0.08859749883,664,17.05239296,
665,-0.01487564016,665,16.61304665,
666,0.07400829345,666,17.17419624,
667,-0.04406645149,667,17.34173965,
668,0.08689606935,668,16.49101448,
669,0,669,17.33541679,
670,0.08697417378,670,16.45000267,
670.9799805,-0.02906089649,670.9799805,16.90465355,
671.9699707,0.04468607903,671.9699707,16.85870934,
672.9500122,0.05720824003,672.9500122,16.76815796,
673.9400024,0.05873801187,673.9400024,16.2938633,
675.0700073,-0.01452897023,675.0700073,16.59260178,
676.0499878,0.03035730496,676.0499878,16.50067711,
677.039978,0.04430594668,677.039978,16.40934944,
678.0200195,0.07326328754,678.0200195,16.06337738,
679.0100098,0.1357220411,679.0100098,16.50977516,
680,0.01479202416,680,16.4723835,
680.9799805,0.03071394563,680.9799805,16.39979935,
681.9699707,0.1190901548,681.9699707,16.1973877,
682.9500122,0.1014919356,682.9500122,16.30426979,
683.9400024,0.0737811327,683.9400024,16.12856102,
685.0700073,0.02951681055,685.0700073,16.16645432,
686.0499878,0.07605140656,686.0499878,16.35298157,
687.039978,0,687.039978,16.50889969,
688.0200195,0.2219558805,688.0200195,17.28492355,
689.0100098,0.4314641356,689.0100098,20.04349136,
690,1.024833679,690,25.66840363,
690.9799805,1.68974483,690.9799805,37.26153564,
691.9699707,2.989558935,691.9699707,52.44133377,
692.9500122,4.736504078,692.9500122,72.62463379,
693.9400024,6.56829071,693.9400024,99.32540894,
695.0700073,8.560462952,695.0700073,126.82724,
696.0499878,9.994513512,696.0499878,155.281723,
697.039978,11.89890385,697.039978,176.6565704,
698.0200195,13.48161125,698.0200195,201.5062103,
699.0100098,14.6542511,699.0100098,219.0088806,
700,14.90633488,700,224.5066223,

Blank,
Blank
Collection Time: 20/05/2026 13:46:28
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY19450002
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         700.00
Ex. Wavelength (nm)               350.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Multicell holder                  Multicell
Multi zero                       OFF
Method Log     :
Method Name    : C:\USERS\PUBLIC\DOCUMENTS\AGILENT\CARY ECLIPSE WINFLR\SAMPLES\ANTHRACENE EMISSION SCANS.FBSW
Date/Time stamp: 09/02/2000 15:42:40
Method Modifications:
Current Method Changed: 20/05/2026 13:40:42, Old:C:\WINDOWS\Desktop\Samples\Anthracene emission scans.FBSW, New:C:\USERS\PUBLIC\DOCUMENTS\AGILENT\CARY ECLIPSE WINFLR\SAMPLES\ANTHRACENE EMISSION SCANS.FBSW
Cell Changer Changed: 20/05/2026 13:45:15, Old:OFF, New:ON
Cell1 Changed: 20/05/2026 13:45:15, Old:OFF, New:ON
Cell2 Changed: 20/05/2026 13:45:15, Old:OFF, New:ON
Monitoring device: Changed: 20/05/2026 13:45:15, Old:PCB 150, New:Block
Scan Control Changed: 20/05/2026 13:45:15, Old:Manual, New:Medium
Excitation Wavelength Changed: 20/05/2026 13:45:15, Old: 360.00, New: 350.00
Emission Wavelength Changed: 20/05/2026 13:45:15, Old: 370.00, New: 400.00
Stop Wavelength Changed: 20/05/2026 13:45:15, Old: 470.00, New: 700.00
Sample1 Changed: 20/05/2026 13:46:28, Old:Sample1, New:Blank
Sample2 Changed: 20/05/2026 13:46:28, Old:Sample2, New:Sample1
End Method Modifications

Sample1,
Sample1
Collection Time: 20/05/2026 13:47:04
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY19450002
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         700.00
Ex. Wavelength (nm)               350.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Multicell holder                  Multicell
Multi zero                       OFF
Method Log     :
Method Name    : C:\USERS\PUBLIC\DOCUMENTS\AGILENT\CARY ECLIPSE WINFLR\SAMPLES\ANTHRACENE EMISSION SCANS.FBSW
Date/Time stamp: 09/02/2000 15:42:40
Method Modifications:
Current Method Changed: 20/05/2026 13:40:42, Old:C:\WINDOWS\Desktop\Samples\Anthracene emission scans.FBSW, New:C:\USERS\PUBLIC\DOCUMENTS\AGILENT\CARY ECLIPSE WINFLR\SAMPLES\ANTHRACENE EMISSION SCANS.FBSW
Cell Changer Changed: 20/05/2026 13:45:15, Old:OFF, New:ON
Cell1 Changed: 20/05/2026 13:45:15, Old:OFF, New:ON
Cell2 Changed: 20/05/2026 13:45:15, Old:OFF, New:ON
Monitoring device: Changed: 20/05/2026 13:45:15, Old:PCB 150, New:Block
Scan Control Changed: 20/05/2026 13:45:15, Old:Manual, New:Medium
Excitation Wavelength Changed: 20/05/2026 13:45:15, Old: 360.00, New: 350.00
Emission Wavelength Changed: 20/05/2026 13:45:15, Old: 370.00, New: 400.00
Stop Wavelength Changed: 20/05/2026 13:45:15, Old: 470.00, New: 700.00
Sample1 Changed: 20/05/2026 13:46:28, Old:Sample1, New:Blank
Sample2 Changed: 20/05/2026 13:46:28, Old:Sample2, New:Sample1
End Method Modifications

