Sample1,,
Wavelength (nm),Intensity (a.u.),
240,5.362687111,
241.0700073,5.258426666,
242,4.806683064,
243.0700073,5.179084778,
244,5.175487041,
245.0700073,5.702085972,
246,6.215013981,
247.0700073,6.516892433,
248,6.683558464,
249.0700073,7.806704998,
250,8.631028175,
250.9299927,8.740954399,
252.0299988,10.87560081,
252.9600067,11.53018475,
254.0599976,13.34598923,
255,13.5710001,
255.9299927,14.16616344,
257.0299988,13.82643604,
257.9599915,13.72507381,
259.0599976,12.7538023,
260,12.34463024,
260.9299927,12.30187416,
262.0299988,11.95567036,
262.9599915,11.40470886,
264.0599976,10.62199497,
265,10.53488445,
265.9299927,10.20735264,
267.0299988,10.18293095,
267.9599915,9.567973137,
269.0599976,9.625041008,
270,9.389431953,

