Sample1,,
Wavelength (nm),Intensity (a.u.),
284.9200134,24.54138947,
285.8399963,28.39526939,
286.9200134,35.41567993,
287.8399963,41.88417053,
288.9200134,48.81229782,
289.8399963,57.11936569,
290.9299927,64.66024017,
291.8699951,71.27166748,
292.9599915,76.95761871,
293.8999939,84.01487732,
294.8399963,90.03049469,
295.9299927,96.7375946,
296.8699951,102.5194092,
297.9599915,107.4142303,
298.8999939,112.4409561,
299.8399963,116.8657379,
300.9200134,120.6733246,
301.8399963,124.2332611,
302.9200134,126.125679,
303.8399963,129.6590729,
304.9200134,129.0711975,
305.8399963,129.4572449,
306.9200134,129.692337,
307.8399963,128.0079193,
308.9200134,125.3336487,
309.8399963,122.6837234,
310.9200134,119.3949738,
311.8399963,118.8806839,
312.9200134,115.5939865,
313.8399963,113.4313278,
314.9200134,108.5452728,
315.8399963,106.0252151,
316.9200134,102.1270981,
317.8399963,99.36519623,
318.9200134,97.46202087,
319.8399963,93.15335083,
320.9200134,89.25640106,
321.8399963,87.38814545,
322.9200134,84.40951538,
323.8399963,80.70180511,
324.9200134,77.83209991,
325.8399963,75.05008698,
326.9200134,72.8904953,
327.8399963,70.27908325,
328.9200134,67.55857086,
329.8399963,64.88585663,
330.9200134,62.60209656,
331.8399963,60.37798691,
332.9200134,58.41162109,
333.8399963,57.10035324,
334.9200134,54.46513748,
335.8399963,52.56670761,
336.9200134,50.99888992,
337.8399963,49.0367775,
338.9200134,47.6852684,
339.8399963,45.83836746,
340.9200134,44.00057602,
341.8399963,41.83632278,
342.9200134,40.8409462,
343.8399963,39.68996048,
344.9200134,38.3029213,
345.8399963,36.73621368,
346.9200134,35.62774658,
347.8399963,34.62022018,
348.9200134,33.60912323,
349.8399963,31.7816658,
350.9200134,31.4012394,
351.8399963,30.00841522,
352.9200134,29.16616631,
353.8399963,28.72148132,
354.9200134,27.77075768,
355.8399963,26.88851929,
356.9200134,26.09294891,
357.8399963,25.09420204,
358.9200134,23.77612495,
359.8399963,23.4603672,
360.9200134,22.87329865,
361.8399963,21.6326561,
362.9200134,20.84770393,
363.8399963,20.5160675,
364.9200134,19.17185211,
365.8399963,18.87832642,
366.9200134,18.14341736,
367.8399963,17.61189651,
368.9200134,17.1293087,
369.8399963,16.4502964,
370.8999939,15.99553394,
371.9599915,15.24015427,
372.8699951,14.99626064,
373.9299927,14.50605011,
374.8399963,13.61717796,
375.8999939,13.5964098,
376.9599915,12.94056034,
377.8699951,12.55439186,
378.9299927,12.32799911,
379.8399963,11.75689793,
380.9200134,11.36279106,

