Sample1,,
Wavelength (nm),Intensity (a.u.),
284.9200134,20.50472069,
285.8399963,23.47471619,
286.9200134,29.00601196,
287.8399963,34.43843842,
288.9200134,40.81591797,
289.8399963,46.16456985,
290.9299927,51.48295212,
291.8699951,56.23510742,
292.9599915,62.37417603,
293.8999939,67.53726196,
294.8399963,73.58934784,
295.9299927,77.39065552,
296.8699951,82.07801819,
297.9599915,86.31687927,
298.8999939,90.71639252,
299.8399963,93.78075409,
300.9200134,98.36730194,
301.8399963,99.56743622,
302.9200134,102.5646591,
303.8399963,104.0600967,
304.9200134,105.2386932,
305.8399963,105.7482147,
306.9200134,104.579895,
307.8399963,103.9603958,
308.9200134,102.2356949,
309.8399963,100.4808578,
310.9200134,98.70986176,
311.8399963,96.83320618,
312.9200134,93.76921844,
313.8399963,91.77732849,
314.9200134,89.09539795,
315.8399963,87.21862793,
316.9200134,85.21799469,
317.8399963,83.55970001,
318.9200134,80.32157135,
319.8399963,78.04244995,
320.9200134,75.7126236,
321.8399963,73.95157623,
322.9200134,70.59944916,
323.8399963,69.54821014,
324.9200134,67.28955078,
325.8399963,64.78031158,
326.9200134,62.61255646,
327.8399963,61.48296738,
328.9200134,58.93216324,
329.8399963,57.93465805,
330.9200134,56.39839935,
331.8399963,53.72673035,
332.9200134,52.39604568,
333.8399963,51.29878998,
334.9200134,49.39356232,
335.8399963,47.79214478,
336.9200134,46.95041275,
337.8399963,45.57199478,
338.9200134,44.40565872,
339.8399963,42.70065689,
340.9200134,41.20120621,
341.8399963,39.93721008,
342.9200134,39.0031929,
343.8399963,37.65184784,
344.9200134,36.43178558,
345.8399963,35.84988785,
346.9200134,34.5688858,
347.8399963,33.93112946,
348.9200134,32.46321869,
349.8399963,31.23683739,
350.9200134,30.48707771,
351.8399963,30.16577721,
352.9200134,28.90598488,
353.8399963,28.39372253,
354.9200134,27.80516052,
355.8399963,26.8835125,
356.9200134,26.05005264,
357.8399963,24.96969795,
358.9200134,24.31225586,
359.8399963,23.9178772,
360.9200134,22.86075401,
361.8399963,22.22974396,
362.9200134,21.06743622,
363.8399963,20.46028328,
364.9200134,19.46872139,
365.8399963,19.11950111,
366.9200134,18.62310982,
367.8399963,18.14479065,
368.9200134,17.44449997,
369.8399963,16.78606033,
370.8999939,16.01762009,
371.9599915,15.41324615,
372.8699951,14.87374592,
373.9299927,14.50688457,
374.8399963,14.11431026,
375.8999939,13.66282749,
376.9599915,13.40548134,
377.8699951,12.58838749,
378.9299927,12.06101227,
379.8399963,11.73703766,
380.9200134,11.34244347,

