Sample1,,
Wavelength (nm),Intensity (a.u.),
284.9200134,24.09953117,
285.8399963,27.99587059,
286.9200134,34.72921371,
287.8399963,41.84140015,
288.9200134,49.26297379,
289.8399963,56.21806717,
290.9299927,63.46670532,
291.8699951,69.14421082,
292.9599915,76.66637421,
293.8999939,82.47213745,
294.8399963,89.02419281,
295.9299927,94.79186249,
296.8699951,99.95906067,
297.9599915,105.0342865,
298.8999939,109.8779221,
299.8399963,113.687439,
300.9200134,119.437706,
301.8399963,122.6771469,
302.9200134,124.2156372,
303.8399963,126.9211731,
304.9200134,129.2389221,
305.8399963,128.2065735,
306.9200134,127.6829529,
307.8399963,125.6817856,
308.9200134,123.0550308,
309.8399963,120.9388657,
310.9200134,118.9443817,
311.8399963,116.3350906,
312.9200134,113.1753387,
313.8399963,109.732811,
314.9200134,105.3644714,
315.8399963,103.4605789,
316.9200134,100.5145493,
317.8399963,98.6336441,
318.9200134,94.74246979,
319.8399963,91.61928558,
320.9200134,88.51224518,
321.8399963,86.01609039,
322.9200134,82.31591034,
323.8399963,79.83481598,
324.9200134,76.85735321,
325.8399963,73.4204483,
326.9200134,71.7487793,
327.8399963,69.86071014,
328.9200134,65.98854828,
329.8399963,63.77802658,
330.9200134,61.57263184,
331.8399963,59.21757889,
332.9200134,57.92503738,
333.8399963,55.8491745,
334.9200134,53.25253677,
335.8399963,52.3240509,
336.9200134,49.69886398,
337.8399963,48.48462296,
338.9200134,46.5015564,
339.8399963,44.46577835,
340.9200134,43.63900757,
341.8399963,40.99532318,
342.9200134,39.9106636,
343.8399963,38.56367874,
344.9200134,37.71837616,
345.8399963,36.16952515,
346.9200134,35.11641312,
347.8399963,33.86105728,
348.9200134,32.97259903,
349.8399963,31.95730209,
350.9200134,30.83146477,
351.8399963,30.236166,
352.9200134,29.01772308,
353.8399963,28.13928986,
354.9200134,26.8807354,
355.8399963,26.80116844,
356.9200134,25.36364746,
357.8399963,24.73950768,
358.9200134,23.64060974,
359.8399963,23.07984734,
360.9200134,22.36314011,
361.8399963,21.24149513,
362.9200134,20.91435432,
363.8399963,20.06384659,
364.9200134,19.63579941,
365.8399963,18.70693207,
366.9200134,18.41777229,
367.8399963,17.09690666,
368.9200134,16.65735817,
369.8399963,16.01861,
370.8999939,15.97446537,
371.9599915,15.09118366,
372.8699951,14.80510712,
373.9299927,14.28286457,
374.8399963,13.80831528,
375.8999939,13.46608543,
376.9599915,12.99728966,
377.8699951,12.64060307,
378.9299927,11.94903374,
379.8399963,11.75247478,
380.9200134,11.4153347,

