Sample1,,
Wavelength (nm),Intensity (a.u.),
284.9200134,20.59100723,
285.8399963,24.35869789,
286.9200134,29.43473053,
287.8399963,35.1514473,
288.9200134,41.72700119,
289.8399963,47.51883316,
290.9299927,53.15159607,
291.8699951,58.29406357,
292.9599915,64.16975403,
293.8999939,69.36061859,
294.8399963,74.73532867,
295.9299927,80.10198975,
296.8699951,84.78814697,
297.9599915,89.22010803,
298.8999939,92.21107483,
299.8399963,96.78713989,
300.9200134,100.1034088,
301.8399963,102.0442581,
302.9200134,104.8909836,
303.8399963,106.7857666,
304.9200134,107.4997864,
305.8399963,108.3845062,
306.9200134,107.7686081,
307.8399963,107.3529129,
308.9200134,104.8300171,
309.8399963,103.5837479,
310.9200134,102.1885834,
311.8399963,99.42684937,
312.9200134,96.95018005,
313.8399963,94.53343964,
314.9200134,91.8971405,
315.8399963,89.66120148,
316.9200134,87.67005157,
317.8399963,85.4232254,
318.9200134,83.52779388,
319.8399963,80.19839478,
320.9200134,77.64093781,
321.8399963,75.90063477,
322.9200134,73.08372498,
323.8399963,70.82239532,
324.9200134,68.63509369,
325.8399963,67.22682953,
326.9200134,65.45900726,
327.8399963,62.5,
328.9200134,60.13106155,
329.8399963,58.25209045,
330.9200134,56.5019455,
331.8399963,54.98664093,
332.9200134,53.04261017,
333.8399963,51.86194229,
334.9200134,50.26932526,
335.8399963,48.26623154,
336.9200134,46.70362091,
337.8399963,45.95901108,
338.9200134,43.95826721,
339.8399963,42.8532486,
340.9200134,41.20877457,
341.8399963,39.96630859,
342.9200134,39.24206924,
343.8399963,37.95132446,
344.9200134,36.33751297,
345.8399963,34.96634674,
346.9200134,34.34482956,
347.8399963,33.31069565,
348.9200134,32.56170273,
349.8399963,30.91656303,
350.9200134,30.4901619,
351.8399963,29.43330193,
352.9200134,29.16332054,
353.8399963,27.95007133,
354.9200134,27.03079033,
355.8399963,26.52212906,
356.9200134,26.1055336,
357.8399963,24.62632561,
358.9200134,24.268713,
359.8399963,23.10889816,
360.9200134,22.47310448,
361.8399963,22.00623131,
362.9200134,21.38600349,
363.8399963,20.62913513,
364.9200134,20.06291962,
365.8399963,19.19058418,
366.9200134,18.42173576,
367.8399963,17.95306778,
368.9200134,17.36990547,
369.8399963,16.93290329,
370.8999939,15.97561359,
371.9599915,15.79458618,
372.8699951,14.55146885,
373.9299927,14.64776802,
374.8399963,14.21516609,
375.8999939,13.57127953,
376.9599915,13.17926884,
377.8699951,12.82128334,
378.9299927,12.29334164,
379.8399963,11.75738907,
380.9200134,11.40874767,

