Sample1,,
Wavelength (nm),Intensity (a.u.),
284.9200134,24.32012749,
285.8399963,28.36893654,
286.9200134,35.59639359,
287.8399963,41.97967529,
288.9200134,49.49811172,
289.8399963,57.54392624,
290.9299927,65.03492737,
291.8699951,69.91268158,
292.9599915,78.41094208,
293.8999939,83.20770264,
294.8399963,91.17517853,
295.9299927,96.54048157,
296.8699951,102.5722046,
297.9599915,107.7301254,
298.8999939,111.4183044,
299.8399963,117.0047226,
300.9200134,122.1381989,
301.8399963,124.539917,
302.9200134,127.5035324,
303.8399963,128.2012482,
304.9200134,130.1914673,
305.8399963,130.7969055,
306.9200134,129.878952,
307.8399963,127.8424683,
308.9200134,125.41008,
309.8399963,122.3846436,
310.9200134,119.105423,
311.8399963,118.7604904,
312.9200134,114.4985657,
313.8399963,112.0084534,
314.9200134,108.7404938,
315.8399963,105.8759918,
316.9200134,102.1559906,
317.8399963,99.69657135,
318.9200134,95.87590027,
319.8399963,93.20703888,
320.9200134,89.34690857,
321.8399963,87.25074768,
322.9200134,83.99697876,
323.8399963,81.44203949,
324.9200134,77.56329346,
325.8399963,75.31469727,
326.9200134,73.14829254,
327.8399963,70.39827728,
328.9200134,66.98779297,
329.8399963,65.50146484,
330.9200134,63.45394135,
331.8399963,60.62449265,
332.9200134,58.71685028,
333.8399963,56.81858444,
334.9200134,54.22388077,
335.8399963,52.77657318,
336.9200134,51.29930115,
337.8399963,48.72721863,
338.9200134,48.32736969,
339.8399963,45.51126099,
340.9200134,44.66222382,
341.8399963,42.44996643,
342.9200134,41.6181488,
343.8399963,39.93673706,
344.9200134,38.34860611,
345.8399963,37.485466,
346.9200134,36.21209717,
347.8399963,34.94683456,
348.9200134,33.23799133,
349.8399963,32.801651,
350.9200134,31.41764641,
351.8399963,30.26907539,
352.9200134,29.17707825,
353.8399963,28.61255074,
354.9200134,28.07241821,
355.8399963,26.29460526,
356.9200134,25.79877663,
357.8399963,24.87840462,
358.9200134,23.98152924,
359.8399963,23.71951485,
360.9200134,22.43377686,
361.8399963,22.18192101,
362.9200134,21.2783432,
363.8399963,20.0639019,
364.9200134,19.68826866,
365.8399963,19.10300255,
366.9200134,17.89175987,
367.8399963,17.58534622,
368.9200134,16.56106567,
369.8399963,16.40060806,
370.8999939,15.83569717,
371.9599915,15.19825077,
372.8699951,14.60763645,
373.9299927,14.66019058,
374.8399963,14.32967758,
375.8999939,13.57455921,
376.9599915,13.01834679,
377.8699951,12.85280132,
378.9299927,12.11593246,
379.8399963,11.70501041,
380.9200134,11.19762325,

