Sample1,,
Wavelength (nm),Intensity (a.u.),
284.9200134,24.74690628,
285.8399963,28.71637535,
286.9200134,34.9984436,
287.8399963,41.18136215,
288.9200134,48.11157227,
289.8399963,56.50348663,
290.9299927,63.10743713,
291.8699951,68.80561829,
292.9599915,75.72294617,
293.8999939,80.64878845,
294.8399963,87.51761627,
295.9299927,93.99028015,
296.8699951,97.57756042,
297.9599915,103.6981049,
298.8999939,108.1312866,
299.8399963,111.5725174,
300.9200134,116.8165894,
301.8399963,119.1123352,
302.9200134,123.5545349,
303.8399963,123.7483063,
304.9200134,124.3762894,
305.8399963,124.5791473,
306.9200134,124.0039063,
307.8399963,123.5520096,
308.9200134,122.0414581,
309.8399963,119.0820694,
310.9200134,114.3366623,
311.8399963,113.4662933,
312.9200134,111.1674728,
313.8399963,107.4409866,
314.9200134,105.4249802,
315.8399963,102.9461746,
316.9200134,98.78884888,
317.8399963,96.53836823,
318.9200134,92.84150696,
319.8399963,91.11013794,
320.9200134,87.13462067,
321.8399963,84.72343445,
322.9200134,82.44913483,
323.8399963,79.38525391,
324.9200134,76.18295288,
325.8399963,73.93817139,
326.9200134,70.9519577,
327.8399963,68.88078308,
328.9200134,66.29220581,
329.8399963,63.9140892,
330.9200134,62.19028091,
331.8399963,59.98339844,
332.9200134,58.02894974,
333.8399963,55.86668396,
334.9200134,53.54674149,
335.8399963,52.41226959,
336.9200134,50.0815506,
337.8399963,49.12599182,
338.9200134,47.11904526,
339.8399963,44.76545715,
340.9200134,44.08685303,
341.8399963,42.06547165,
342.9200134,40.68922424,
343.8399963,39.01094818,
344.9200134,38.03757858,
345.8399963,36.72135925,
346.9200134,35.20881653,
347.8399963,34.340065,
348.9200134,32.56876755,
349.8399963,32.75187302,
350.9200134,31.99218178,
351.8399963,30.85546112,
352.9200134,29.18266869,
353.8399963,28.09760284,
354.9200134,27.4797287,
355.8399963,26.68641853,
356.9200134,25.58237457,
357.8399963,25.07424545,
358.9200134,24.19083023,
359.8399963,23.31868362,
360.9200134,22.83934402,
361.8399963,21.39365959,
362.9200134,21.08567619,
363.8399963,20.06520081,
364.9200134,19.91529465,
365.8399963,19.40859604,
366.9200134,18.10842323,
367.8399963,17.91127586,
368.9200134,17.15466309,
369.8399963,16.57548141,
370.8999939,15.787467,
371.9599915,15.21362972,
372.8699951,14.41814709,
373.9299927,14.28885651,
374.8399963,13.59177303,
375.8999939,13.82916737,
376.9599915,12.85076427,
377.8699951,12.64219761,
378.9299927,12.0476656,
379.8399963,12.01725006,
380.9200134,11.34987926,

